Date,Time,Guest_ID,Contact,Party_Size,Previous_Visits,Notes,Type,Shift,Wait_Time_Min,Table_Turn_Time_Min,Bill_Amount,Deposit,Status,Rating,Feedback
2023-05-26,13:00,Guest_4375,403-687-6992,4,6,None,Reservation,Lunch,0,63,153.45972819606493,0.0,Completed,4.0,Good
2023-05-26,11:30,Guest_4459,403-241-5281,6,4,Birthday,Walk-in,Lunch,9,76,117.77268106047836,0.0,Completed,4.0,Good
2023-05-26,13:00,Guest_2021,403-995-8902,3,0,None,Reservation,Lunch,0,73,442.61612088103715,0.0,Completed,4.0,Good
2023-05-27,18:30,Guest_4650,403-458-7180,6,7,Anniversary,Reservation,Dinner,0,92,272.44839386077444,24.88988947536777,Completed,5.0,Average
2023-05-27,18:30,Guest_0174,403-255-9749,1,6,None,Reservation,Dinner,0,63,254.2141710827289,0.0,Completed,4.0,Average
2023-05-27,12:30,Guest_4342,403-638-7365,6,0,None,Reservation,Lunch,0,103,241.93663630870296,45.5082771076831,Completed,3.0,Good
2023-05-27,11:30,Guest_4249,403-972-6959,4,8,None,Reservation,Lunch,0,67,438.72234924010945,0.0,Completed,2.0,Excellent
2023-05-27,12:00,Guest_4344,403-275-3942,6,3,None,Reservation,Lunch,0,116,325.1779530692925,7.232054139446259,Completed,5.0,Average
2023-05-27,19:00,Guest_4173,403-430-8518,2,5,None,Reservation,Dinner,0,95,317.9383579774798,0.0,Completed,4.0,Excellent
2023-05-27,13:00,Guest_2800,403-211-8133,7,3,Anniversary,Walk-in,Lunch,25,74,0.0,0.0,Cancelled,5.0,Good
2023-05-27,18:00,Guest_3811,403-822-9908,2,9,None,Reservation,Dinner,0,77,435.1892364004208,0.0,Completed,2.0,Terrible
2023-05-27,11:30,Guest_2721,403-936-6264,4,1,None,Walk-in,Lunch,8,91,64.51411628939577,0.0,Completed,5.0,Excellent
2023-05-27,18:00,Guest_2254,403-393-1400,4,6,None,Reservation,Dinner,0,110,368.25232082239023,0.0,Completed,5.0,Good
2023-05-27,12:30,Guest_4825,403-409-6953,2,6,None,Reservation,Lunch,0,70,126.54937841932721,0.0,Completed,4.0,Good
2023-05-27,12:30,Guest_1148,403-663-9621,7,8,None,Walk-in,Lunch,15,64,177.64646445237847,0.0,Completed,4.0,nan
2023-05-27,11:30,Guest_2832,403-854-5371,2,5,None,Reservation,Lunch,0,91,279.77196517713224,0.0,Completed,4.0,Excellent
2023-05-27,18:00,Guest_1471,403-229-6724,6,9,None,Reservation,Dinner,0,100,251.1449907088464,21.945541390452032,Completed,5.0,Poor
2023-05-27,17:30,Guest_1021,403-587-6640,3,8,None,Walk-in,Dinner,25,67,242.81591241517046,0.0,Completed,2.0,nan
2023-05-27,13:00,Guest_0952,403-157-6300,6,1,None,Reservation,Lunch,0,92,143.60988220963276,38.4303010254268,Completed,2.0,Good
2023-05-27,17:30,Guest_2881,403-705-1088,5,9,None,Reservation,Dinner,0,66,107.68172348454006,10.389158173479963,Completed,5.0,Terrible
2023-05-27,18:30,Guest_1990,403-384-7324,3,6,None,Reservation,Dinner,0,96,0.0,0.0,Cancelled,4.0,Excellent
2023-05-27,11:30,Guest_2720,403-647-6653,6,0,None,Reservation,Lunch,0,110,262.67733991519975,2.446731903227839,Completed,5.0,Poor
2023-05-27,19:00,Guest_4170,403-885-8061,1,6,None,Reservation,Dinner,0,78,467.5893807807744,0.0,Completed,5.0,Average
2023-05-27,13:00,Guest_2020,403-419-1381,2,8,None,Walk-in,Lunch,29,71,427.0909981656194,0.0,Completed,2.0,Average
2023-05-27,11:30,Guest_4801,403-905-5998,7,6,None,Walk-in,Lunch,19,88,128.28063689761404,0.0,Completed,3.0,Excellent
2023-05-27,18:00,Guest_3668,403-830-7200,4,9,None,Walk-in,Dinner,2,94,485.9733041492952,0.0,Completed,4.0,Excellent
2023-05-27,19:00,Guest_1306,403-612-1442,1,4,Birthday,Walk-in,Dinner,26,67,352.6021683158137,0.0,Completed,5.0,Good
2023-05-28,12:30,Guest_3586,403-655-3542,1,3,Birthday,Reservation,Lunch,0,79,449.4377903647961,0.0,Completed,5.0,Average
2023-05-28,19:00,Guest_0054,403-419-8848,4,9,None,Reservation,Dinner,0,107,0.0,0.0,Cancelled,4.0,Poor
2023-05-28,19:30,Guest_4238,403-304-7489,5,5,None,Reservation,Dinner,0,84,71.76496123553306,40.89380999752851,Completed,3.0,Good
2023-05-28,17:30,Guest_1479,403-155-3257,7,2,None,Reservation,Dinner,0,64,445.45539027427435,15.048163956327636,Completed,3.0,Good
2023-05-28,17:30,Guest_0401,403-627-6328,7,9,None,Reservation,Dinner,0,104,301.300567632753,2.057368035790119,Completed,4.0,Good
2023-05-28,19:00,Guest_1752,403-504-6457,5,8,None,Reservation,Dinner,0,104,0.0,11.468199267137486,Cancelled,3.0,Excellent
2023-05-28,20:00,Guest_4064,403-108-5563,1,6,None,Reservation,Dinner,0,114,381.832795555063,0.0,Completed,4.0,Average
2023-05-28,13:00,Guest_2996,403-988-3973,5,4,None,Reservation,Lunch,0,105,74.25330741213001,7.647185027083298,Completed,4.0,Average
2023-05-28,11:30,Guest_3482,403-133-5781,6,5,None,Reservation,Lunch,0,109,393.06331214050584,12.0580031322095,Completed,3.0,Good
2023-05-28,20:00,Guest_0538,403-189-8456,7,6,None,Walk-in,Dinner,2,87,327.5181196379436,0.0,Completed,5.0,Poor
2023-05-28,12:00,Guest_2584,403-834-5308,5,5,None,Walk-in,Lunch,5,81,483.95517024525606,0.0,Completed,3.0,Average
2023-05-28,18:30,Guest_0320,403-554-8021,1,2,None,Walk-in,Dinner,6,99,462.67683200283824,0.0,Completed,5.0,Excellent
2023-05-28,12:30,Guest_4298,403-433-9850,6,9,None,Reservation,Lunch,0,97,362.67106355249877,36.47947448485619,Completed,5.0,Excellent
2023-05-28,11:30,Guest_0514,403-364-3201,2,5,None,Reservation,Lunch,0,86,151.4162321459257,0.0,Completed,3.0,Terrible
2023-05-28,13:00,Guest_2049,403-902-5279,6,6,Anniversary,Walk-in,Lunch,26,110,165.19605486764726,0.0,Completed,5.0,Average
2023-05-28,18:00,Guest_4767,403-438-7201,4,8,None,Walk-in,Dinner,6,117,147.40579052492416,0.0,Completed,4.0,Excellent
2023-05-28,11:30,Guest_1742,403-356-8459,6,6,None,Walk-in,Lunch,15,109,271.5895925371152,0.0,Completed,1.0,Poor
2023-05-28,19:30,Guest_1726,403-723-6997,6,0,None,Walk-in,Dinner,29,107,0.0,0.0,Cancelled,3.0,Poor
2023-05-28,19:30,Guest_4704,403-347-8739,4,5,None,Reservation,Dinner,0,94,324.8999981453053,0.0,Completed,3.0,Average
2023-05-28,20:00,Guest_4916,403-840-4238,4,5,Birthday,Reservation,Dinner,0,74,156.44007711611022,0.0,Completed,4.0,Average
2023-05-28,11:30,Guest_0454,403-717-9129,6,9,None,Reservation,Lunch,0,66,144.3682490918976,33.639909364552686,Completed,5.0,Terrible
2023-05-28,19:00,Guest_0234,403-265-6492,5,8,Birthday,Walk-in,Dinner,24,112,324.14992139314126,0.0,Completed,4.0,Good
2023-05-28,19:30,Guest_2535,403-311-6581,1,1,None,Reservation,Dinner,0,105,95.7103702906309,0.0,Completed,5.0,Good
2023-05-28,11:30,Guest_0663,403-711-4002,5,1,None,Reservation,Lunch,0,117,0.0,11.04176416765344,Cancelled,4.0,Average
2023-05-28,13:00,Guest_2136,403-832-2831,6,7,Birthday,Walk-in,Lunch,12,64,260.09619560458236,0.0,Completed,1.0,Average
2023-05-28,19:00,Guest_4819,403-611-9636,2,6,None,Reservation,Dinner,0,60,319.11117722916015,0.0,Completed,5.0,Excellent
2023-05-28,19:00,Guest_3911,403-577-7014,4,2,None,Reservation,Dinner,0,119,193.44722959832072,0.0,Completed,1.0,Poor
2023-05-29,11:30,Guest_3674,403-986-8884,4,0,None,Reservation,Lunch,0,109,243.41125448109833,0.0,Completed,4.0,Poor
2023-05-29,18:30,Guest_4747,403-273-4304,5,6,None,Walk-in,Dinner,1,81,232.86602014989265,0.0,Completed,4.0,Average
2023-05-29,13:00,Guest_3458,403-589-1582,3,8,None,Reservation,Lunch,0,88,72.286922895365,0.0,Completed,5.0,Average
2023-05-29,13:00,Guest_0670,403-730-5155,4,3,None,Reservation,Lunch,0,116,156.524672101169,0.0,Completed,5.0,Good
2023-05-29,19:30,Guest_4003,403-317-1058,4,5,None,Reservation,Dinner,0,101,199.96336439721648,0.0,Completed,4.0,Good
2023-05-29,12:00,Guest_4935,403-514-3920,2,4,None,Reservation,Lunch,0,65,65.1170879196724,0.0,Completed,4.0,Good
2023-05-29,17:30,Guest_4963,403-869-3219,1,8,None,Walk-in,Dinner,4,77,355.6443304493648,0.0,Completed,4.0,Poor
2023-05-29,19:30,Guest_1399,403-883-9119,7,7,None,Reservation,Dinner,0,75,238.69903746981154,6.399480161070525,Completed,5.0,Good
2023-05-29,12:30,Guest_4890,403-467-8958,1,6,None,Reservation,Lunch,0,65,485.40674107408427,0.0,Completed,4.0,Average
2023-05-29,18:00,Guest_2631,403-748-2881,7,2,Birthday,Reservation,Dinner,0,101,119.53765319416003,41.37597747464823,Completed,4.0,Excellent
2023-05-29,12:00,Guest_0848,403-163-1818,3,3,None,Reservation,Lunch,0,117,485.1552733665297,0.0,Completed,4.0,Good
2023-05-29,12:30,Guest_0597,403-193-4985,2,1,None,Reservation,Lunch,0,69,328.743339895757,0.0,Completed,5.0,Average
2023-05-29,19:30,Guest_2413,403-218-7398,1,0,None,Reservation,Dinner,0,78,414.89962752043164,0.0,Completed,5.0,Good
2023-05-29,19:00,Guest_1787,403-504-6965,7,2,None,Reservation,Dinner,0,72,442.53669710629526,10.739189870019377,Completed,4.0,Terrible
2023-05-29,18:00,Guest_1562,403-674-6211,1,8,None,Walk-in,Dinner,28,90,463.31342046466057,0.0,Completed,4.0,Poor
2023-05-29,18:00,Guest_4662,403-980-7063,7,5,Vegan,Reservation,Dinner,0,108,406.6637941472528,15.901406668254142,Completed,5.0,Poor
2023-05-29,20:00,Guest_3499,403-100-7595,1,4,None,Reservation,Dinner,0,109,106.97835423343476,0.0,Completed,2.0,Excellent
2023-05-29,12:30,Guest_3708,403-448-9381,1,3,None,Walk-in,Lunch,22,69,330.19070048690503,0.0,Completed,3.0,Poor
2023-05-29,18:00,Guest_4846,403-293-1769,1,5,None,Reservation,Dinner,0,113,341.3571637394157,0.0,Completed,4.0,Terrible
2023-05-29,18:00,Guest_4549,403-502-5561,7,4,None,Reservation,Dinner,0,118,139.44647215116106,27.01962488594485,Completed,3.0,Excellent
2023-05-29,19:00,Guest_3524,403-811-9296,3,7,None,Reservation,Dinner,0,90,363.2018268873805,0.0,Completed,4.0,Average
2023-05-29,13:00,Guest_3298,403-941-3339,3,7,None,Reservation,Lunch,0,77,60.215777896534114,0.0,Completed,4.0,Terrible
2023-05-29,13:00,Guest_1932,403-338-9641,7,3,None,Reservation,Lunch,0,68,406.72870201122004,1.0567635866212621,Completed,3.0,Poor
2023-05-29,19:00,Guest_3207,403-921-6797,4,9,None,Walk-in,Dinner,6,66,370.9500648265272,0.0,Completed,4.0,Excellent
2023-05-29,13:00,Guest_0933,403-168-9933,7,7,None,Walk-in,Lunch,15,73,0.0,0.0,Cancelled,5.0,nan
2023-05-29,20:00,Guest_3345,403-766-3720,2,6,Anniversary,Walk-in,Dinner,25,61,487.72455017543723,0.0,Completed,4.0,Poor
2023-05-29,19:00,Guest_4391,403-826-3982,4,3,None,Walk-in,Dinner,6,105,0.0,0.0,Cancelled,4.0,Terrible
2023-05-30,19:30,Guest_1931,403-938-1146,6,8,None,Walk-in,Dinner,3,73,130.5117149515141,0.0,Completed,5.0,Poor
2023-05-30,12:00,Guest_1785,403-812-9350,6,7,Birthday,Reservation,Lunch,0,79,339.54880497519576,42.78438898209554,Completed,3.0,Good
2023-05-30,18:30,Guest_3828,403-388-4141,3,5,Anniversary,Reservation,Dinner,0,87,61.20552924211145,0.0,Completed,1.0,Excellent
2023-05-30,11:30,Guest_3293,403-694-1086,5,8,None,Reservation,Lunch,0,99,0.0,18.304713283131903,Cancelled,5.0,Excellent
2023-05-30,19:00,Guest_2148,403-135-9577,5,8,None,Reservation,Dinner,0,64,386.7072714400982,33.55027313838427,Completed,4.0,Excellent
2023-05-30,19:00,Guest_0147,403-998-5179,6,4,None,Walk-in,Dinner,25,96,128.0527037324262,0.0,Completed,4.0,Good
2023-05-30,17:30,Guest_3731,403-944-8888,3,2,Birthday,Reservation,Dinner,0,96,0.0,0.0,Cancelled,4.0,Good
2023-05-30,12:00,Guest_1688,403-136-8417,3,3,Birthday,Reservation,Lunch,0,75,419.3131031877681,0.0,Completed,3.0,Average
2023-05-30,12:30,Guest_0649,403-787-7509,5,3,None,Reservation,Lunch,0,108,0.0,44.88133325732211,Cancelled,3.0,Good
2023-05-30,13:00,Guest_2627,403-211-6253,4,7,None,Reservation,Lunch,0,92,179.05965114580883,0.0,Completed,4.0,Average
2023-05-30,19:00,Guest_4298,403-763-1094,5,8,Anniversary,Reservation,Dinner,0,68,338.9983079758001,15.519029808946211,Completed,2.0,Good
2023-05-30,18:30,Guest_3028,403-908-1140,1,6,None,Reservation,Dinner,0,86,461.2660353208308,0.0,Completed,4.0,Poor
2023-05-30,19:30,Guest_0266,403-479-2678,5,2,None,Reservation,Dinner,0,68,170.25855986798584,13.867280481940897,Completed,1.0,Excellent
2023-05-30,18:00,Guest_1292,403-173-3569,4,9,None,Reservation,Dinner,0,104,101.82955357435412,0.0,Completed,2.0,Excellent
2023-05-31,17:30,Guest_2126,403-972-9718,2,1,None,Walk-in,Dinner,12,101,371.3700200966464,0.0,Completed,4.0,Good
2023-05-31,20:00,Guest_2645,403-460-9442,1,1,Birthday,Reservation,Dinner,0,90,223.8452674457096,0.0,Completed,4.0,Good
2023-05-31,18:30,Guest_2933,403-837-2484,1,7,None,Walk-in,Dinner,8,119,402.8165907288611,0.0,Completed,3.0,Poor
2023-05-31,18:00,Guest_0021,403-538-7904,4,4,None,Reservation,Dinner,0,112,312.2315629642644,0.0,Completed,4.0,Excellent
2023-05-31,17:30,Guest_2051,403-857-2848,1,5,None,Walk-in,Dinner,13,102,179.8334055094122,0.0,Completed,5.0,Average
2023-05-31,12:30,Guest_3296,403-130-9754,2,1,Birthday,Walk-in,Lunch,9,102,0.0,0.0,Cancelled,2.0,Excellent
2023-05-31,11:30,Guest_2633,403-813-7482,5,5,None,Walk-in,Lunch,20,92,154.1609618754561,0.0,Completed,5.0,Poor
2023-05-31,18:30,Guest_3803,403-123-3989,1,6,None,Reservation,Dinner,0,81,53.06744864347358,0.0,Completed,5.0,Terrible
2023-05-31,12:00,Guest_4016,403-918-3726,2,1,None,Walk-in,Lunch,19,106,222.7792815302856,0.0,Completed,4.0,Average
2023-05-31,19:30,Guest_2626,403-283-6193,5,0,None,Reservation,Dinner,0,63,203.19991544353192,15.182478726063792,Completed,5.0,Good
2023-05-31,13:00,Guest_4871,403-828-1781,2,0,Vegan,Reservation,Lunch,0,80,0.0,0.0,Cancelled,2.0,Excellent
2023-05-31,17:30,Guest_0672,403-402-6042,5,1,Vegan,Reservation,Dinner,0,111,478.81893380782833,36.86778732410735,Completed,4.0,Poor
2023-05-31,19:30,Guest_2800,403-758-4581,4,0,None,Reservation,Dinner,0,88,257.9658629749615,0.0,Completed,4.0,Average
2023-05-31,11:30,Guest_3160,403-333-3327,7,9,None,Reservation,Lunch,0,119,213.33685864003533,47.63900609858727,Completed,5.0,Good
2023-05-31,17:30,Guest_1357,403-858-3721,1,4,None,Reservation,Dinner,0,91,311.0502440315972,0.0,Completed,2.0,Average
2023-05-31,13:00,Guest_3991,403-306-3466,4,5,None,Walk-in,Lunch,21,82,122.96917521450193,0.0,Completed,3.0,Terrible
2023-05-31,12:00,Guest_2821,403-734-5782,7,9,None,Reservation,Lunch,0,83,0.0,14.494259963487654,Cancelled,4.0,Excellent
2023-06-01,17:30,Guest_0606,403-678-5983,7,7,None,Walk-in,Dinner,15,97,444.5148710036552,0.0,Completed,4.0,Average
2023-06-01,19:00,Guest_0331,403-317-7019,4,6,None,Walk-in,Dinner,11,66,186.19405367178547,0.0,Completed,5.0,Average
2023-06-01,11:30,Guest_0813,403-155-8085,3,7,None,Reservation,Lunch,0,117,264.3150223612407,0.0,Completed,2.0,Good
2023-06-01,12:30,Guest_2902,403-355-5332,5,3,None,Reservation,Lunch,0,95,295.0475791622938,5.315751647104783,Completed,4.0,nan
2023-06-01,18:30,Guest_0496,403-609-8854,5,0,Birthday,Reservation,Dinner,0,95,71.4791070516166,1.2192153549740847,Completed,5.0,Good
2023-06-01,17:30,Guest_3193,403-385-5206,1,5,None,Reservation,Dinner,0,105,474.3796765987612,0.0,Completed,2.0,Good
2023-06-01,12:30,Guest_1239,403-841-7719,5,9,None,Reservation,Lunch,0,61,59.494975410182676,2.7018212293679844,Completed,1.0,Poor
2023-06-01,13:00,Guest_0905,403-225-4985,2,8,Birthday,Reservation,Lunch,0,86,85.04086585257977,0.0,Completed,5.0,Excellent
2023-06-01,11:30,Guest_2013,403-954-9484,6,1,None,Walk-in,Lunch,26,97,372.5810626707132,0.0,Completed,4.0,Good
2023-06-01,11:30,Guest_0138,403-105-4223,6,8,None,Reservation,Lunch,0,67,77.3652869433549,39.07205638582019,Completed,5.0,Excellent
2023-06-01,19:30,Guest_3717,403-615-3922,2,2,None,Reservation,Dinner,0,103,317.90469913852525,0.0,Completed,4.0,nan
2023-06-01,12:00,Guest_1594,403-416-5544,2,6,None,Walk-in,Lunch,1,70,418.0410170952868,0.0,Completed,3.0,Average
2023-06-01,18:30,Guest_0053,403-307-1218,1,3,None,Reservation,Dinner,0,81,448.31651683560875,0.0,Completed,5.0,Excellent
2023-06-01,18:30,Guest_1503,403-838-9533,3,1,None,Reservation,Dinner,0,110,415.11718097423693,0.0,Completed,5.0,Excellent
2023-06-01,17:30,Guest_4989,403-850-4985,2,3,None,Walk-in,Dinner,26,99,366.90050087600406,0.0,Completed,3.0,Excellent
2023-06-01,17:30,Guest_1450,403-511-9772,1,7,None,Reservation,Dinner,0,90,181.21347307607067,0.0,Completed,2.0,Good
2023-06-01,18:00,Guest_4549,403-624-8148,3,4,None,Reservation,Dinner,0,77,0.0,0.0,Cancelled,3.0,Good
2023-06-01,17:30,Guest_3090,403-874-2745,3,2,None,Reservation,Dinner,0,91,198.49214101573742,0.0,Completed,2.0,nan
2023-06-01,11:30,Guest_4261,403-498-3588,3,6,None,Walk-in,Lunch,23,110,197.03202478402957,0.0,Completed,5.0,Average
2023-06-01,11:30,Guest_1720,403-508-1661,4,3,None,Reservation,Lunch,0,86,129.0062688711896,0.0,Completed,4.0,Terrible
2023-06-01,19:00,Guest_3546,403-534-9170,5,4,Birthday,Reservation,Dinner,0,80,288.83391396443994,11.213675876615047,Completed,2.0,Excellent
2023-06-01,12:00,Guest_0163,403-353-2304,5,6,None,Walk-in,Lunch,14,119,163.84126380393454,0.0,Completed,3.0,Good
2023-06-01,19:00,Guest_1684,403-729-4858,5,3,None,Reservation,Dinner,0,113,463.09908464145053,46.436046805153616,Completed,4.0,Average
2023-06-01,13:00,Guest_3383,403-667-8581,4,2,None,Reservation,Lunch,0,64,145.65225356216814,0.0,Completed,3.0,Good
2023-06-01,17:30,Guest_0687,403-596-3569,2,4,None,Reservation,Dinner,0,85,252.57445794108293,0.0,Completed,2.0,Excellent
2023-06-01,18:30,Guest_3472,403-712-1107,2,2,None,Walk-in,Dinner,13,101,425.29549798067717,0.0,Completed,3.0,Average
2023-06-01,18:00,Guest_1187,403-342-4530,7,4,Birthday,Reservation,Dinner,0,63,351.2818027923928,8.061936063680925,Completed,5.0,Excellent
2023-06-02,18:30,Guest_3258,403-852-5359,2,6,Birthday,Reservation,Dinner,0,97,269.00110692473766,0.0,Completed,3.0,Good
2023-06-02,17:30,Guest_4284,403-915-2654,5,9,None,Reservation,Dinner,0,71,62.8179624071574,6.72053376010942,Completed,3.0,Poor
2023-06-02,13:00,Guest_1138,403-530-7261,2,2,None,Walk-in,Lunch,14,89,0.0,0.0,Cancelled,2.0,nan
2023-06-02,18:00,Guest_1650,403-837-7177,2,1,Birthday,Reservation,Dinner,0,67,425.1016120099183,0.0,Completed,2.0,Excellent
2023-06-02,18:00,Guest_2708,403-989-2448,1,9,None,Reservation,Dinner,0,112,396.17326808126904,0.0,Completed,3.0,Excellent
2023-06-02,19:00,Guest_2216,403-990-5871,5,0,None,Reservation,Dinner,0,72,0.0,20.574005313147296,Cancelled,5.0,Good
2023-06-02,18:00,Guest_4474,403-317-9584,6,9,Birthday,Reservation,Dinner,0,74,478.5635897011078,7.963721625570935,Completed,5.0,Average
2023-06-02,13:00,Guest_2151,403-317-5977,1,6,None,Walk-in,Lunch,17,82,143.83519743270284,0.0,Completed,5.0,Excellent
2023-06-02,13:00,Guest_2258,403-640-6438,4,4,None,Walk-in,Lunch,5,115,481.8507001200877,0.0,Completed,2.0,Excellent
2023-06-02,19:30,Guest_2317,403-236-9536,3,3,None,Reservation,Dinner,0,97,360.0302431079461,0.0,Completed,5.0,Excellent
2023-06-02,17:30,Guest_2238,403-925-4257,4,0,None,Reservation,Dinner,0,78,150.09212231987294,0.0,Completed,4.0,nan
2023-06-02,18:30,Guest_3116,403-204-5837,5,2,None,Reservation,Dinner,0,102,352.57353664139913,43.859909148976925,Completed,3.0,Average
2023-06-02,20:00,Guest_2882,403-313-4523,6,7,None,Walk-in,Dinner,18,87,139.59597151503016,0.0,Completed,2.0,Poor
2023-06-02,11:30,Guest_2938,403-165-8280,4,1,None,Reservation,Lunch,0,67,397.125542310782,0.0,Completed,3.0,Excellent
2023-06-02,19:00,Guest_1029,403-316-5338,4,3,None,Reservation,Dinner,0,95,349.8876529420389,0.0,Completed,5.0,Excellent
2023-06-02,12:00,Guest_0654,403-139-6870,4,9,None,Reservation,Lunch,0,118,356.56039929592606,0.0,Completed,5.0,Poor
2023-06-02,12:00,Guest_0480,403-733-2890,4,4,Birthday,Walk-in,Lunch,15,79,104.52170763065803,0.0,Completed,2.0,Good
2023-06-02,19:30,Guest_1442,403-661-7017,2,1,None,Walk-in,Dinner,1,102,462.1926720936191,0.0,Completed,2.0,Average
2023-06-02,19:30,Guest_1438,403-975-5149,6,0,None,Reservation,Dinner,0,60,199.33077074764853,12.908303650976416,Completed,4.0,Average
2023-06-02,19:00,Guest_4537,403-885-7562,3,2,None,Walk-in,Dinner,11,118,475.9633381833308,0.0,Completed,5.0,Excellent
2023-06-02,12:00,Guest_3866,403-647-1161,4,8,Birthday,Walk-in,Lunch,7,84,281.22373216151016,0.0,Completed,5.0,nan
2023-06-02,12:00,Guest_2547,403-873-7498,5,9,None,Reservation,Lunch,0,101,281.0326357137129,37.20767846591595,Completed,4.0,Good
2023-06-02,11:30,Guest_2818,403-539-6984,3,4,None,Reservation,Lunch,0,89,74.63934590768339,0.0,Completed,4.0,Poor
2023-06-02,19:30,Guest_0801,403-902-9407,1,0,None,Reservation,Dinner,0,72,260.0795283988084,0.0,Completed,4.0,Average
2023-06-02,18:00,Guest_3563,403-604-6047,4,7,None,Walk-in,Dinner,27,67,142.27667398224708,0.0,Completed,4.0,Good
2023-06-02,19:30,Guest_4642,403-247-9850,6,1,None,Reservation,Dinner,0,84,0.0,43.27036494626067,Cancelled,4.0,Average
2023-06-02,19:30,Guest_1149,403-578-3201,6,1,None,Reservation,Dinner,0,114,318.04744140631624,39.916556271205394,Completed,3.0,Poor
2023-06-02,13:00,Guest_0923,403-875-8539,5,3,Vegan,Reservation,Lunch,0,114,299.99815684759807,22.73887076005649,Completed,5.0,Excellent
2023-06-03,12:00,Guest_4483,403-280-2596,2,2,Birthday,Reservation,Lunch,0,88,211.1546602243336,0.0,Completed,3.0,Excellent
2023-06-03,13:00,Guest_2233,403-625-9275,3,0,None,Reservation,Lunch,0,73,0.0,0.0,Cancelled,4.0,Good
2023-06-03,12:00,Guest_2309,403-332-9074,4,1,Vegan,Reservation,Lunch,0,99,456.39561427493436,0.0,Completed,1.0,Excellent
2023-06-03,19:00,Guest_0172,403-681-8802,3,0,None,Walk-in,Dinner,13,98,166.6913803017755,0.0,Completed,4.0,Good
2023-06-03,20:00,Guest_1596,403-451-7990,3,5,None,Reservation,Dinner,0,101,91.64432744616153,0.0,Completed,4.0,Excellent
2023-06-03,20:00,Guest_2480,403-930-9513,7,0,None,Reservation,Dinner,0,64,376.78598053771054,18.850790574792942,Completed,2.0,Excellent
2023-06-03,19:30,Guest_1284,403-471-8780,2,4,None,Reservation,Dinner,0,70,423.79994905255586,0.0,Completed,4.0,Good
2023-06-03,19:00,Guest_4614,403-925-6139,1,9,Anniversary,Reservation,Dinner,0,67,312.8554167071269,0.0,Completed,1.0,Good
2023-06-03,12:30,Guest_2594,403-501-1661,4,1,None,Walk-in,Lunch,6,111,175.36736158640358,0.0,Completed,3.0,Good
2023-06-03,19:30,Guest_1260,403-406-1942,1,0,Vegan,Reservation,Dinner,0,97,0.0,0.0,Cancelled,3.0,nan
2023-06-03,18:00,Guest_4683,403-128-7834,4,6,None,Walk-in,Dinner,27,106,0.0,0.0,Cancelled,1.0,Excellent
2023-06-03,12:00,Guest_3146,403-873-8646,5,6,None,Reservation,Lunch,0,93,429.2294131719639,49.85452661672174,Completed,5.0,Poor
2023-06-03,12:00,Guest_3087,403-478-1548,6,0,None,Reservation,Lunch,0,78,75.18141676386422,20.48117689697592,Completed,2.0,Average
2023-06-03,18:30,Guest_1725,403-136-1784,4,1,None,Reservation,Dinner,0,85,451.8822748587836,0.0,Completed,4.0,nan
2023-06-03,20:00,Guest_0382,403-355-4327,5,3,Anniversary,Reservation,Dinner,0,67,116.59836012530413,14.638041892707287,Completed,4.0,Excellent
2023-06-03,20:00,Guest_3699,403-890-3253,2,9,Vegan,Reservation,Dinner,0,73,318.21201951685447,0.0,Completed,2.0,Average
2023-06-03,20:00,Guest_4457,403-624-3346,5,1,None,Walk-in,Dinner,9,91,0.0,0.0,Cancelled,4.0,Average
2023-06-03,12:00,Guest_3753,403-345-9494,3,7,None,Walk-in,Lunch,28,106,100.59566437090376,0.0,Completed,3.0,Average
2023-06-03,18:00,Guest_3658,403-793-1483,4,9,None,Walk-in,Dinner,7,91,458.2354234431179,0.0,Completed,5.0,Average
2023-06-03,12:00,Guest_3713,403-512-6252,6,4,None,Reservation,Lunch,0,79,388.3254831120739,2.768877779822343,Completed,4.0,Average
2023-06-03,18:30,Guest_4290,403-614-4989,6,2,None,Reservation,Dinner,0,79,371.08945373229886,28.11466377588111,Completed,2.0,Good
2023-06-03,20:00,Guest_2618,403-267-3427,3,3,None,Walk-in,Dinner,1,63,414.15358261020435,0.0,Completed,4.0,Excellent
2023-06-03,20:00,Guest_0218,403-181-7163,3,3,None,Walk-in,Dinner,1,72,467.2291260558835,0.0,Completed,5.0,Average
2023-06-03,18:00,Guest_1000,403-926-6532,6,6,None,Walk-in,Dinner,4,62,281.84197003243025,0.0,Completed,5.0,Average
2023-06-03,11:30,Guest_4750,403-321-8265,7,0,None,Reservation,Lunch,0,75,363.77569262202945,6.89169684217385,Completed,4.0,Average
2023-06-03,20:00,Guest_4258,403-750-8079,5,6,None,Reservation,Dinner,0,108,149.23629717908872,36.03508351843051,Completed,4.0,Average
2023-06-03,18:00,Guest_3048,403-119-1647,2,3,None,Walk-in,Dinner,23,69,202.1434120298834,0.0,Completed,3.0,Good
2023-06-04,17:30,Guest_3920,403-862-5111,6,2,None,Walk-in,Dinner,26,63,0.0,0.0,Cancelled,3.0,Excellent
2023-06-04,12:30,Guest_2885,403-571-1227,5,7,None,Walk-in,Lunch,23,79,54.58492380757829,0.0,Completed,3.0,Excellent
2023-06-04,17:30,Guest_2377,403-396-6978,6,3,None,Walk-in,Dinner,16,109,405.2788445133121,0.0,Completed,3.0,Excellent
